,filename,country,wealthpooled,urban,label,nl_mean
2233,image16282.npz,12,0.787388801574707,True,0,-0.0187950357794761
2234,image13431.npz,12,0.479124903678894,False,1,-0.1212475374341011
2235,image8584.npz,16,-0.4995695948600769,False,1,-0.2218662351369857
2236,image8431.npz,16,1.1092358827590942,True,0,-0.0696959719061851
2237,image18408.npz,16,1.156989336013794,True,0,3.408467531204224
2238,image14533.npz,16,0.982206165790558,True,0,3.508336305618286
2239,image9971.npz,16,-0.3354871869087219,False,1,-0.2179064899682998
2240,image18942.npz,16,-0.3357070088386535,False,1,-0.1844257414340973
2241,image11036.npz,16,1.654291033744812,True,1,0.0664402917027473
2242,image13757.npz,16,0.851481556892395,True,0,-0.0094009265303611
2243,image11658.npz,16,0.6922723054885864,False,1,-0.192714586853981
2244,image12171.npz,16,0.3616502285003662,True,0,-0.1601978540420532
2245,image15071.npz,16,1.0149013996124268,False,1,-0.1655839830636978
2246,image17232.npz,16,-0.1634619981050491,True,0,-0.2140934467315673
2247,image1114.npz,16,-0.2311562448740005,False,1,-0.2074813991785049
2248,image18549.npz,16,-0.1998561173677444,False,1,-0.156686469912529
2249,image5659.npz,16,-0.0453277453780174,False,1,-0.2164203077554702
2250,image7479.npz,16,-0.4073355495929718,False,1,-0.2202424556016922
2251,image18656.npz,16,-0.4106085300445556,False,1,-0.2180931121110916
2252,image3281.npz,16,0.1565932780504226,False,1,-0.2180970460176468
2253,image973.npz,16,-0.205860748887062,False,1,-0.2182789444923401
2254,image1403.npz,16,-0.4545409977436065,False,1,-0.2031982243061065
2255,image14029.npz,16,0.7057023048400879,True,0,-0.1910543888807296
2256,image13048.npz,16,-0.8477293252944946,False,0,-0.2136938273906707
2257,image4844.npz,16,1.3302698135375977,True,1,0.4443416595458984
2258,image6393.npz,16,-0.5856180787086487,False,0,-0.2038112133741378
2259,image18716.npz,16,0.5165951251983643,False,1,-0.2156492173671722
2260,image17262.npz,16,0.3303460776805877,False,1,-0.217392161488533
2261,image1107.npz,16,-0.2704382240772247,False,1,-0.2087455540895462
2262,image740.npz,16,-0.0425661467015743,False,1,-0.2133377790451049
2263,image6308.npz,16,1.3069466352462769,True,1,-0.0275878570973873
2264,image13212.npz,16,-0.4965533018112182,False,1,-0.2108575701713562
2265,image2652.npz,16,0.7475451231002808,False,1,-0.2143448293209076
2266,image13873.npz,16,0.0752916485071182,False,1,-0.1978567987680435
2267,image3095.npz,16,1.5492085218429563,True,1,0.9628756046295166
2268,image773.npz,16,0.4185625314712524,True,0,0.7434718608856201
2269,image14171.npz,16,0.8513162732124329,True,0,0.705877423286438
2270,image5966.npz,16,-0.5005391836166382,False,0,-0.2121892720460891
2271,image8284.npz,16,-0.0712699070572853,False,1,-0.1911935806274414
2272,image19408.npz,16,0.5946661233901978,False,1,-0.1751506030559539
2273,image16280.npz,16,0.5376616716384888,False,1,-0.1867361664772033
2274,image9975.npz,16,-0.214841291308403,False,1,-0.2050567865371704
2275,image3688.npz,16,1.121020793914795,True,0,0.2756034433841705
2276,image3672.npz,16,1.224173069000244,True,0,0.3200939893722534
2277,image19494.npz,16,0.9338852167129515,False,1,-0.167010948061943
2278,image7545.npz,16,-0.443221241235733,False,1,-0.2174907475709915
2279,image7112.npz,16,-0.0722229927778244,False,1,-0.2208985835313797
2280,image13731.npz,16,-0.5454304814338684,False,0,-0.2161915898323059
2281,image4244.npz,16,0.2175146341323852,False,1,-0.2058939039707183
2282,image5057.npz,16,0.3090928494930267,False,1,-0.2140112072229385
2283,image11720.npz,16,0.0577724613249301,False,1,-0.2139708250761032
2284,image15929.npz,16,-0.1484896391630172,False,1,-0.2179024219512939
2285,image17477.npz,16,-0.3947892785072326,False,1,-0.2204598933458328
2286,image19203.npz,16,0.2693977355957031,False,1,-0.2162224501371383
2287,image5020.npz,16,-0.0210572239011526,False,1,-0.2171666920185089
2288,image14227.npz,16,-0.1901061385869979,False,1,-0.217020496726036
2289,image12384.npz,16,-0.0775563344359397,False,1,-0.2175835072994232
2290,image4116.npz,16,0.0735945329070091,False,1,-0.2062665224075317
2291,image10290.npz,16,0.5049855709075928,False,1,-0.1989389955997467
2292,image7690.npz,16,0.6993774771690369,True,0,0.3123423457145691
2293,image5990.npz,16,1.453635811805725,True,1,-0.156885415315628
2294,image13838.npz,16,-0.0170689523220062,False,1,-0.1630708277225494
2295,image18430.npz,16,0.0493941493332386,False,1,-0.2076926976442337
2296,image16734.npz,16,-0.0567649789154529,False,1,-0.1945681124925613
2297,image18917.npz,16,0.1049970462918281,False,1,-0.1817617267370224
2298,image11906.npz,16,-0.0546254180371761,False,1,-0.2134844958782196
2299,image13738.npz,16,0.9418266415596008,True,0,-0.0884076207876205
2300,image4092.npz,16,0.9524813294410706,True,0,0.2746339738368988
2301,image3650.npz,16,-0.2418639212846756,False,1,-0.2059820294380188
2302,image689.npz,16,-0.0916111171245575,False,1,-0.2196351587772369
2303,image12425.npz,16,0.7961322665214539,True,0,-0.190236210823059
2304,image15102.npz,16,-0.6018632054328918,False,0,-0.2045066356658935
2305,image1981.npz,16,1.3969831466674805,False,1,-0.1962442249059677
2306,image4889.npz,16,1.0389422178268433,True,0,0.0108529329299926
2307,image15368.npz,16,0.0109645575284957,False,1,-0.2199796140193939
2308,image6226.npz,16,-0.6066617965698242,False,0,-0.2125335037708282
2309,image15944.npz,16,-0.3135892748832702,False,1,-0.2163496017456054
2310,image15344.npz,16,-0.5804767608642578,False,0,-0.1997964829206466
2311,image19636.npz,16,0.9163793921470642,False,1,-0.2120581865310669
2312,image6638.npz,16,1.4366559982299805,True,1,0.2951405048370361
2313,image16843.npz,16,0.1783813089132309,False,1,-0.2200329303741455
2314,image42.npz,16,1.1368695497512815,True,0,-0.0377548672258853
2315,image12657.npz,16,1.2677963972091677,True,0,0.1941680461168289
2316,image8807.npz,16,0.6972177028656006,False,1,-0.2045293152332306
2317,image16614.npz,16,0.9885262250900269,True,0,0.4540703296661377
2318,image17873.npz,16,1.064007043838501,True,0,1.4570835828781128
2319,image1148.npz,16,-0.582457959651947,False,0,-0.203781321644783
2320,image11956.npz,16,0.988777756690979,True,0,2.630904197692871
2321,image13716.npz,16,1.1793193817138672,True,0,2.113283634185791
2322,image18540.npz,16,1.3711926937103271,True,1,2.974130153656006
2323,image15636.npz,16,1.4587233066558838,True,1,2.270714521408081
2324,image17525.npz,16,0.8373885750770569,True,0,0.2279322892427444
2325,image18441.npz,16,1.4573924541473389,True,1,0.3783182501792907
2326,image8422.npz,16,1.036036729812622,True,0,0.8386675715446472
2327,image18272.npz,16,1.0486137866973877,True,0,2.0019426345825195
2328,image8987.npz,16,0.3126169741153717,False,1,-0.1683619916439056
2329,image14900.npz,16,1.6875746250152588,True,1,2.7506918907165527
2330,image15943.npz,16,0.9694350957870485,True,0,3.8428215980529785
2331,image16089.npz,16,1.3238203525543213,True,1,3.305755376815796
2332,image11829.npz,16,1.152940273284912,True,0,3.1981167793273926
2333,image784.npz,16,1.3916891813278198,True,1,3.033940315246582
2334,image41.npz,16,1.4253255128860474,True,1,3.8738584518432617
2335,image12707.npz,16,1.283718228340149,True,0,4.213216304779053
2336,image4418.npz,16,1.0899527072906494,True,0,4.216999053955078
2337,image9302.npz,16,1.1350994110107422,True,0,4.036098480224609
2338,image16488.npz,16,1.0298935174942017,True,0,4.547164916992188
2339,image13146.npz,16,1.316756010055542,True,1,5.022932529449463
2340,image11466.npz,16,1.2948027849197388,True,0,5.850286960601807
2341,image5710.npz,16,1.131795048713684,True,0,-0.0480613894760608
2342,image18919.npz,16,1.6386289596557615,True,1,5.700648784637451
2343,image6302.npz,16,1.3240792751312256,True,1,3.2741475105285645
2344,image61.npz,16,1.204870343208313,True,0,3.478243827819824
2345,image9121.npz,16,1.1718710660934448,True,0,3.577177047729492
2346,image4242.npz,16,2.234701633453369,True,1,4.805078506469727
2347,image12026.npz,16,1.4377199411392212,True,1,4.363771915435791
2348,image16773.npz,16,1.182823657989502,True,0,1.6119111776351929
2349,image15588.npz,16,1.9699292182922363,True,1,1.47613525390625
2350,image18381.npz,16,1.4418562650680542,True,1,2.9397006034851074
2351,image18315.npz,16,2.240843772888184,True,1,3.57529616355896
2352,image10303.npz,16,-0.5932326912879944,False,0,-0.2136976271867752
2353,image4210.npz,16,1.3662253618240356,True,1,4.18682861328125
2354,image12414.npz,16,1.195922613143921,True,0,4.519472122192383
2355,image5557.npz,16,1.082546353340149,True,0,3.2230441570281982
2356,image10678.npz,16,0.4579353630542755,True,0,1.0950661897659302
2357,image12823.npz,16,0.8394380211830139,True,0,0.7884523868560791
2358,image6972.npz,16,0.5523096919059753,False,1,-0.0658037438988685
2359,image13942.npz,16,1.520824670791626,True,1,0.4539006650447845
2360,image13685.npz,16,0.7632134556770325,True,0,-0.1388666629791259
2361,image7692.npz,16,0.2168284505605697,False,1,-0.1963652223348617
2362,image414.npz,16,0.6373835206031799,False,1,-0.2046078890562057
2363,image17215.npz,16,-0.7380855083465576,False,0,-0.2162992358207702
2364,image7305.npz,16,0.4900422096252441,True,0,-0.1527834832668304
2365,image12660.npz,16,0.5138596892356873,False,1,-0.1987685114145279
2366,image8608.npz,16,-0.163920909166336,False,1,-0.2154795974493026
2367,image4403.npz,16,0.4513337910175323,False,1,-0.20769864320755
2368,image12855.npz,16,0.9410781860351562,True,0,-0.1895902603864669
2369,image14573.npz,16,-0.1544271111488342,False,1,-0.2012340575456619
2370,image5622.npz,16,-0.0377010256052017,False,1,-0.2170607447624206
2371,image7664.npz,16,0.1109277084469795,False,1,-0.2151563167572021
2372,image12434.npz,16,-1.0012755393981934,False,0,-0.2207120805978775
2373,image3729.npz,16,1.2759265899658203,True,0,0.42647784948349
2374,image6878.npz,16,0.9119595289230348,True,0,0.4611372947692871
2375,image437.npz,16,1.143726468086243,True,0,0.4717362821102142
2376,image7071.npz,16,1.1740381717681885,True,0,0.4930905401706695
2377,image4656.npz,16,1.4469596147537231,True,1,0.4972888827323913
2378,image15827.npz,16,0.5045580267906189,False,1,-0.2072310298681259
2379,image7243.npz,16,0.7763025164604187,True,0,-0.1436778306961059
2380,image18873.npz,16,1.1790993213653564,True,0,0.474322110414505
2381,image2781.npz,16,-0.1156112924218177,False,1,-0.1988981664180755
2382,image6395.npz,16,0.5425072908401489,False,1,-0.1566208004951477
2383,image10238.npz,16,0.8883978724479675,True,0,-0.0964541062712669
2384,image12029.npz,16,0.7842286825180054,False,1,-0.2072156071662902
2385,image8295.npz,16,-0.0439760461449623,False,1,-0.2185027450323104
2386,image6828.npz,16,-0.2668232917785644,False,1,-0.2190709859132766
2387,image11283.npz,16,0.3888710141181946,False,1,-0.2023205310106277
2388,image15854.npz,16,-0.6987988352775574,False,0,-0.212491974234581
2389,image8744.npz,16,0.3134952485561371,False,1,-0.1995786726474762
2390,image8719.npz,16,0.8775187730789185,False,1,-0.1997121274471283
2391,image13349.npz,16,1.161465764045715,True,0,-0.0073250806890428
2392,image551.npz,16,-0.3652528822422027,False,1,-0.2201129794120788
2393,image19367.npz,16,-0.369242787361145,False,1,-0.1827059239149093
2394,image10487.npz,16,-0.3435209393501282,False,1,-0.2029295414686203
2395,image15322.npz,16,-0.6834262609481812,False,0,-0.2198057025671005
2396,image6224.npz,16,-0.9236724376678468,False,0,-0.2210763692855835
2397,image6719.npz,16,-0.5625715255737305,False,0,-0.204437643289566
2398,image2228.npz,16,-0.5006721019744873,False,0,-0.21638984978199
2399,image13395.npz,16,0.6084936857223511,False,1,-0.1978818774223327
2400,image16083.npz,16,0.4867011308670044,True,0,-0.0947126746177673
2401,image4814.npz,16,0.3831311762332916,False,1,-0.1961242705583572
2402,image9976.npz,16,0.9997887015342712,True,0,0.3242518305778503
2403,image17788.npz,16,1.2236475944519043,True,0,-0.0130784576758742
2404,image14430.npz,16,-0.0066137132234871,False,1,-0.1806422770023346
2405,image19660.npz,16,0.8162029385566711,True,0,0.2131485044956207
2406,image9413.npz,16,-0.1289304196834564,False,1,-0.1564686894416809
2407,image4896.npz,16,-0.0068853925913572,False,1,-0.1905333995819091
2408,image7321.npz,16,-0.0967422574758529,False,1,-0.1894212514162063
2409,image2014.npz,16,-0.4515283405780792,False,1,-0.2177477031946182
2410,image8416.npz,16,1.2621729373931885,True,0,2.658188581466675
2411,image1181.npz,16,1.1866101026535034,True,0,0.3509008884429931
2412,image6999.npz,16,-0.2302814424037933,False,1,-0.2189339250326156
2413,image1639.npz,16,1.1841691732406616,True,0,1.8067870140075684
2414,image12562.npz,16,1.3111079931259155,True,1,1.7038661241531372
2415,image3235.npz,16,-0.1012912690639495,True,0,2.79402494430542
2416,image14514.npz,16,1.1544930934906006,True,0,3.3551506996154785
2417,image14224.npz,16,0.7530116438865662,True,0,3.0511982440948486
2418,image15359.npz,16,1.6450730562210083,True,1,2.878368854522705
2419,image17934.npz,16,0.992886483669281,True,0,1.5918197631835938
2420,image4175.npz,16,1.5431935787200928,True,1,2.355302095413208
2421,image6079.npz,16,-0.2531640529632568,True,0,0.2612988948822021
2422,image15962.npz,16,-0.5104455947875977,True,0,-0.1967582702636718
2423,image3627.npz,16,-0.2759691476821899,False,1,-0.1893969029188156
2424,image11942.npz,16,1.0429494380950928,True,0,-0.1142496168613433
2425,image16230.npz,16,-0.3428467810153961,False,1,-0.2189830243587494
2426,image12495.npz,16,-0.6076799035072327,False,0,-0.2120982557535171
2427,image18788.npz,16,-0.2552851140499115,False,1,-0.208793967962265
2428,image2410.npz,16,-0.2169521749019622,False,1,-0.2185537815093994
2429,image864.npz,16,-0.4568386077880859,False,1,-0.2089684009552002
2430,image1244.npz,16,0.5105864405632019,True,0,-0.1995857954025268
2431,image744.npz,16,-0.4587448239326477,False,1,-0.2199057042598724
2432,image12640.npz,16,1.0227066278457642,True,0,-0.0155320456251502
2433,image12972.npz,16,-0.2904987335205078,False,1,-0.2170877605676651
2434,image4847.npz,16,-0.0868377983570098,False,1,-0.2208835035562515
2435,image5262.npz,16,0.0082083977758884,False,1,-0.2101832777261734
2436,image17046.npz,16,0.420750081539154,False,1,-0.2041532099246978
2437,image10917.npz,16,-0.496988981962204,False,1,-0.219630479812622
2438,image1947.npz,16,0.5881407260894775,True,0,0.3066347539424896
2439,image9000.npz,16,-0.0579160451889038,False,1,-0.1936702281236648
2440,image4514.npz,16,1.3947359323501587,True,1,0.3769778311252594
2441,image1590.npz,16,1.1763229370117188,True,0,0.4222671389579773
2442,image8641.npz,16,1.0613033771514893,True,0,0.4090856909751892
2443,image4401.npz,16,1.437854290008545,True,1,0.2914700210094452
2444,image12097.npz,16,-0.5631934404373169,False,0,-0.2187130600214004
2445,image9728.npz,16,0.1219538748264312,False,1,-0.2068333476781845
2446,image11392.npz,16,1.0478544235229492,True,0,0.3046559393405914
2447,image15549.npz,16,-0.4192267060279846,False,1,-0.2212416231632232
2448,image14336.npz,16,0.6087513566017151,True,0,-0.1264101266860962
2449,image11553.npz,16,-0.3842366933822632,False,1,-0.2204266041517257
2450,image16377.npz,16,0.5345579385757446,False,1,-0.2175559401512146
2451,image9449.npz,16,0.7633103728294373,False,1,-0.1409966945648193
2452,image17504.npz,16,-0.1856822818517685,False,1,-0.193083569407463
2453,image10709.npz,16,0.8768892884254456,True,0,0.538025975227356
2454,image10089.npz,16,1.4486651420593262,True,1,0.2238039821386337
2455,image17265.npz,16,0.5268701314926147,False,1,-0.2136390805244445
2456,image19531.npz,16,-0.2083926796913147,False,1,-0.2167732864618301
2457,image16210.npz,16,-0.3407821655273437,False,1,-0.2200748920440673
2458,image5610.npz,16,-0.0956834554672241,False,1,-0.2184300720691681
2459,image17290.npz,16,-0.4413837492465973,False,1,-0.2173379212617874
2460,image13928.npz,16,0.8638032674789429,True,0,0.3460522592067718
2461,image8678.npz,16,-0.5242071747779846,False,0,-0.2187023311853408
2462,image10052.npz,16,-0.320953220129013,False,1,-0.2189607769250869
2463,image19157.npz,16,1.3491653203964231,True,1,-0.0529404282569885
2464,image860.npz,16,-0.2503691613674164,False,1,-0.2234505861997604
2465,image11748.npz,16,-0.433575302362442,False,1,-0.1945189088582992
2466,image12921.npz,16,-0.2119119763374328,False,1,-0.1520652621984481
2467,image8333.npz,16,-0.1232505664229393,False,1,-0.2240044325590133
2468,image10716.npz,16,1.011252760887146,True,0,-0.0164761133491992
2469,image18407.npz,16,-0.5030196309089661,False,0,-0.1979337781667709
2470,image303.npz,16,0.915785014629364,True,0,0.4533806145191192
2471,image4291.npz,16,0.5896074771881104,True,0,0.2835391759872436
2472,image473.npz,16,0.9760780930519104,True,0,0.1271539181470871
2473,image19283.npz,16,-0.29079070687294,False,1,-0.2197792083024978
2474,image12849.npz,16,-0.5049301385879517,False,0,-0.1884894073009491
2475,image6748.npz,16,1.1705766916275024,True,0,4.04343318939209
2476,image13860.npz,16,0.9202292561531068,True,0,3.235151529312134
2477,image241.npz,16,-0.4204822480678558,False,1,-0.1847991496324539
2478,image18879.npz,16,-0.4989440739154815,False,1,-0.2169843465089798
2479,image13780.npz,16,0.9882920384407043,False,1,-0.1054553762078285
2480,image1028.npz,16,-0.4826447963714599,False,1,-0.2199521511793136
2481,image1713.npz,16,0.074896216392517,False,1,-0.2175978273153305
2482,image6096.npz,16,0.1174205169081687,False,1,-0.2160385698080063
2483,image18314.npz,16,0.4159820973873138,False,1,-0.2159808874130249
2484,image14348.npz,16,0.0519647300243377,False,1,-0.131988450884819
2485,image9284.npz,16,0.8664581179618835,True,0,-0.0856096968054771
2486,image1086.npz,16,-0.6165693998336792,False,0,-0.2223546504974365
2487,image12280.npz,16,-0.2440942078828811,False,1,-0.220108225941658
2488,image18559.npz,16,1.3995002508163452,False,1,-0.2126233875751495
2489,image9840.npz,16,1.107651710510254,True,0,0.311279296875
2490,image5431.npz,16,1.7529188394546509,True,1,0.2926344275474548
2491,image3783.npz,16,-0.2779698669910431,False,1,-0.2146902084350586
2492,image11102.npz,16,1.0577771663665771,True,0,1.660541296005249
2493,image11621.npz,16,0.2122363001108169,False,1,-0.1825035810470581
2494,image6087.npz,16,-0.1953563094139099,False,1,-0.1165896505117416
2495,image15850.npz,16,1.0394365787506104,False,1,-0.2195601016283035
2496,image19575.npz,16,0.012826720252633,False,1,-0.1776234358549118
2497,image16550.npz,16,0.6262868642807007,False,1,-0.1604988276958465
2498,image14805.npz,16,1.159791111946106,True,0,4.48620080947876
2499,image5751.npz,10,-0.7803813815116882,False,0,-0.2274162173271179
2500,image19631.npz,10,-0.5522283315658569,True,0,-0.2234986126422882
2501,image15913.npz,10,-1.0084352493286133,False,0,-0.2233389616012573
2502,image12193.npz,10,-0.6087766289710999,False,0,-0.2285256534814834
2503,image9349.npz,10,-0.8576532006263733,False,0,-0.2259878814220428
2504,image337.npz,10,-0.7906537652015686,False,0,-0.2278545349836349
2505,image14240.npz,10,-0.7544215321540833,False,0,-0.2278605103492736
2506,image2581.npz,10,-0.7090167999267578,False,0,-0.2268397063016891
2507,image2970.npz,10,-0.6998289227485657,False,0,-0.2268861085176468
2508,image7399.npz,10,-0.6382720470428467,False,0,-0.2268657684326172
2509,image13225.npz,10,0.0089443754404783,True,0,-0.1924451142549514
2510,image10394.npz,10,-1.0164653062820437,False,0,-0.2252421677112579
2511,image10542.npz,10,-0.3963995277881622,False,1,-0.2264933735132217
2512,image6617.npz,10,-0.3115261197090149,False,1,-0.226123422384262
2513,image1414.npz,10,-0.6057963371276855,False,0,-0.2274383306503296
2514,image14436.npz,10,-0.5594164729118347,True,0,-0.2004613280296325
2515,image12927.npz,10,-0.6093719005584717,False,0,-0.2283473312854766
2516,image3613.npz,10,-0.4209219515323639,False,1,-0.2259140610694885
2517,image15583.npz,10,-0.7509699463844299,False,0,-0.2290005534887313
2518,image8642.npz,10,-0.3027682304382324,True,0,-0.2287411540746688
2519,image4196.npz,10,-0.2124705612659454,True,0,0.5778318643569946
2520,image14876.npz,10,1.3923434019088743,True,1,0.4790757596492767
2521,image7143.npz,10,-0.92422616481781,False,0,-0.2290029376745224
2522,image17188.npz,10,1.5134459733963013,True,1,0.3475615084171295
2523,image7080.npz,10,1.401890516281128,True,1,1.931876301765442
2524,image14625.npz,10,-0.9371097087860109,False,0,-0.2211638242006302
2525,image15187.npz,10,1.900429606437683,True,1,4.307253360748291
2526,image13828.npz,10,1.3217229843139648,True,1,1.3175538778305054
2527,image11059.npz,10,0.5222776532173157,True,0,0.8669926524162292
2528,image13444.npz,10,-0.6283579468727112,False,0,-0.2287450134754181
2529,image4838.npz,10,-0.8562912344932556,False,0,-0.2277891039848327
2530,image11469.npz,10,0.2670336961746216,True,0,-0.2205209136009216
2531,image16957.npz,10,-0.8586464524269104,False,0,-0.2288573384284973
2532,image12941.npz,10,-0.2990541160106659,True,0,-0.2159423977136612
2533,image9321.npz,10,-0.4564867317676544,False,1,-0.2289521098136901
2534,image15351.npz,10,1.1964848041534424,True,0,0.3183110952377319
2535,image6200.npz,10,-0.0157607197761535,True,0,0.6871484518051147
2536,image3625.npz,10,-0.9217112064361572,False,0,-0.2288146167993545
2537,image17004.npz,10,-1.052528977394104,False,0,-0.2277907282114029
2538,image5530.npz,10,0.4977822303771972,True,0,-0.1303089559078216
2539,image12851.npz,10,-0.7932820916175842,False,0,-0.2274514287710189
2540,image3003.npz,10,-0.512187123298645,False,0,-0.2211760282516479
2541,image6887.npz,10,-0.6854889392852783,True,0,-0.2242931574583053
2542,image16284.npz,10,-0.153675764799118,True,0,-0.2243165224790573
2543,image8549.npz,10,-0.7028024196624756,False,0,-0.2227014303207397
2544,image12228.npz,10,-0.893562912940979,False,0,-0.2206860035657882
2545,image9650.npz,10,-0.5910323262214661,True,0,-0.218936488032341
2546,image17005.npz,10,-0.3151572644710541,True,0,-0.2188395708799362
2547,image231.npz,10,-1.0625128746032717,False,0,-0.2224477231502533
2548,image2233.npz,10,-0.6656175851821899,False,0,-0.2252998948097229
2549,image1860.npz,10,-0.4583254754543304,True,0,-0.2252070307731628
2550,image16959.npz,10,-0.9003454446792603,False,0,-0.2266163527965545
2551,image18027.npz,10,-0.4730079770088196,True,0,-0.2245869785547256
2552,image14119.npz,10,-0.9182579517364502,False,0,-0.2271115481853485
2553,image10288.npz,10,-0.8175626993179321,False,0,-0.2273545712232589
2554,image12148.npz,10,-0.4939383566379547,True,0,-0.2261772751808166
2555,image4364.npz,10,-0.7059794664382935,False,0,-0.2276429682970047
2556,image4153.npz,10,-0.711421012878418,False,0,-0.2261358052492141
2557,image6683.npz,10,-0.8502978682518005,False,0,-0.2235541045665741
2558,image18271.npz,10,0.0643471702933311,True,0,0.0406171903014183
2559,image8971.npz,10,-0.1522021442651748,True,0,-0.0819784775376319
2560,image19559.npz,10,-0.0290032550692558,True,0,-0.011601940728724
2561,image14849.npz,10,0.3059969842433929,True,0,0.0031681815162301
2562,image14541.npz,10,-0.1572412699460983,True,0,-0.0637129470705986
2563,image17328.npz,10,-0.254751980304718,True,0,-0.1632460504770279
2564,image5658.npz,10,0.253094881772995,True,0,-0.0507739223539829
2565,image11603.npz,10,-0.947824001312256,False,0,-0.2268486469984054
2566,image9064.npz,10,-0.81331866979599,False,0,-0.2251707166433334
2567,image6045.npz,10,-0.9839047193527222,False,0,-0.2273582518100738
2568,image8097.npz,10,-0.4214486479759216,True,0,-0.2236434519290924
2569,image11536.npz,10,-0.8230048418045044,False,0,-0.2283705174922943
2570,image4609.npz,10,-0.9234986305236816,False,0,-0.2253197282552719
2571,image5336.npz,10,-0.7027708888053894,False,0,-0.2252697795629501
2572,image2214.npz,10,-0.9283970594406128,False,0,-0.2266302704811096
2573,image13336.npz,10,-0.1871034801006317,True,0,-0.2249352037906646
2574,image13564.npz,10,-0.9615433812141418,False,0,-0.2251526564359665
2575,image4170.npz,10,-0.8623045682907104,False,0,-0.222996786236763
2576,image225.npz,10,-0.8675153851509094,False,0,-0.2236616313457489
2577,image360.npz,10,-1.0577250719070437,False,0,-0.217767521739006
2578,image5740.npz,10,-0.9978291392326356,False,0,-0.2255174070596695
2579,image1849.npz,10,-1.0815860033035278,False,0,-0.2247155904769897
2580,image14411.npz,10,-0.9259268045425416,False,0,-0.2195604890584945
2581,image6071.npz,10,-0.808219313621521,False,0,-0.222139686346054
2582,image12508.npz,10,-1.080618143081665,False,0,-0.2207236140966415
2583,image12141.npz,10,-1.0102366209030151,False,0,-0.2173776179552078
2584,image3293.npz,10,-0.965768575668335,False,0,-0.2198778092861175
2585,image15729.npz,10,-0.8934681415557861,False,0,-0.2177672684192657
2586,image13580.npz,10,-0.9180548787117004,False,0,-0.2163424342870712
2587,image8345.npz,10,-0.8629510402679443,False,0,-0.2171576023101806
2588,image596.npz,10,-0.9119886755943298,False,0,-0.2199155390262603
2589,image9336.npz,10,-0.6345440149307251,False,0,-0.2190253734588623
2590,image19485.npz,10,-0.8257977366447449,False,0,-0.2251939922571182
2591,image9780.npz,10,-0.3432177901268005,True,0,-0.2231572866439819
2592,image11249.npz,10,-0.9661329984664916,False,0,-0.2264825701713562
2593,image13401.npz,10,-0.6439949870109558,True,0,-0.2155705690383911
2594,image18008.npz,10,-1.0467431545257568,False,0,-0.2183787673711776
2595,image10371.npz,10,-0.9257386326789856,False,0,-0.2245930433273315
2596,image13515.npz,10,-0.9107210636138916,False,0,-0.2282490879297256
2597,image14510.npz,10,-0.8871307373046875,False,0,-0.2234907299280166
2598,image9516.npz,10,-0.3069151937961578,True,0,-0.2084141969680786
2599,image7585.npz,10,-0.946876585483551,False,0,-0.2264078557491302
2600,image15840.npz,10,-0.7777503132820129,False,0,-0.2242797762155532
2601,image8738.npz,10,-0.9472729563713074,False,0,-0.2280388921499252
2602,image1776.npz,10,-0.581933856010437,False,0,-0.2217433303594589
2603,image102.npz,10,-1.0073823928833008,False,0,-0.2238122522830963
2604,image12749.npz,10,-0.8690786957740784,False,0,-0.2216851711273193
2605,image19495.npz,10,-0.855399489402771,False,0,-0.2214947193861007
2606,image1663.npz,10,0.1355462223291397,True,0,-0.1339882016181945
2607,image5446.npz,10,-0.639224112033844,False,0,-0.2189828306436538
2608,image19608.npz,10,-0.974374771118164,True,0,-0.2160039097070694
2609,image9909.npz,10,-0.7873070240020752,True,0,-0.2236896604299545
2610,image18720.npz,10,-0.3342821300029754,False,1,-0.214927077293396
2611,image252.npz,10,0.3219192326068878,False,1,-0.2137955278158188
2612,image9161.npz,10,-0.8022608160972595,False,0,-0.2115310728549957
2613,image18608.npz,10,0.7565499544143677,True,0,0.0624820701777935
2614,image3900.npz,10,1.654141187667847,True,1,0.2043774873018264
2615,image5066.npz,10,-0.7423548102378845,False,0,-0.2173376232385635
2616,image3019.npz,10,-0.9587346315383912,False,0,-0.135910615324974
2617,image14092.npz,10,-0.959705889225006,True,0,-0.2235994488000869
2618,image18699.npz,10,-0.853323221206665,False,0,-0.2174760103225708
2619,image10078.npz,10,-0.8776534795761108,False,0,-0.2205691784620285
2620,image11298.npz,10,-0.9351500868797302,False,0,-0.2139957994222641
2621,image16242.npz,10,-0.5402017831802368,False,0,-0.2069174647331237
2622,image10268.npz,10,-0.9629023671150208,False,0,-0.2177279144525528
2623,image10218.npz,10,-0.7126133441925049,False,0,-0.2148160189390182
2624,image8603.npz,10,-1.0057092905044556,False,0,-0.2238549143075943
2625,image2400.npz,10,-0.7002094984054565,True,0,-0.2195201218128204
2626,image7447.npz,10,-0.6863536238670349,True,0,-0.2232537567615509
2627,image646.npz,10,-0.9026999473571776,False,0,-0.2269884794950485
2628,image2901.npz,10,-0.4390465319156647,True,0,-0.2265740633010864
2629,image18846.npz,10,-0.9342035055160522,False,0,-0.2247421145439148
2630,image1149.npz,10,-0.744073212146759,False,0,-0.2242280393838882
2631,image8679.npz,10,-0.5866149067878723,False,0,-0.2274865359067917
2632,image18293.npz,10,-0.8310495018959045,False,0,-0.2214967906475067
